<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
LKOH;D;201103;000000;40240;41494;39712;41480;29026
LKOH;D;201104;000000;41485;42520;41485;42381;23319
LKOH;D;201106;000000;42417;43600;42417;43050;23284
LKOH;D;201107;000000;43050;43992;42551;43850;18911
LKOH;D;201110;000000;43884;48136;43884;47425;66362
LKOH;D;201111;000000;47372;49286;46849;48748;43107
LKOH;D;201112;000000;48743;49720;48740;49206;30823
LKOH;D;201113;000000;49106;49125;48029;48340;24504
LKOH;D;201114;000000;48300;48754;47777;48514;18468
LKOH;D;201117;000000;48624;49272;48407;49137;17379
LKOH;D;201118;000000;49200;49324;47772;48429;25090
LKOH;D;201119;000000;48359;49472;47994;48750;25820
LKOH;D;201120;000000;48653;49089;48256;48905;16152
LKOH;D;201121;000000;48824;49240;48516;49165;10550
LKOH;D;201124;000000;49205;50224;49195;50105;28506
LKOH;D;201125;000000;50150;51559;50150;51520;23399
LKOH;D;201126;000000;51560;53693;51152;53690;39637
LKOH;D;201127;000000;53681;53743;52091;52139;30070
LKOH;D;201128;000000;52120;52485;51379;52460;22166
LKOH;D;201201;000000;52330;52330;49621;50341;42865
LKOH;D;201202;000000;50388;50945;49999;50402;30046
LKOH;D;201203;000000;50300;51735;49968;51354;21927
LKOH;D;201204;000000;51459;51556;49600;50266;30174
LKOH;D;201205;000000;50500;51645;50500;50920;26810
LKOH;D;201208;000000;50892;51133;50072;50075;16054
LKOH;D;201209;000000;50070;50246;49220;49619;16734
LKOH;D;201210;000000;49722;50950;49500;49898;22087
LKOH;D;201211;000000;50343;53424;50301;53081;1623
LKOH;D;201212;000000;53099;54410;52994;53935;1960
LKOH;D;201215;000000;54103;55009;51751;53300;3436
LKOH;D;201216;000000;53300;54080;52437;53033;5748
LKOH;D;201217;000000;53042;53094;51259;52097;13596
LKOH;D;201218;000000;52337;52951;51682;52440;35132
LKOH;D;201219;000000;52400;52400;51337;51928;22932
LKOH;D;201222;000000;51928;51928;49952;51535;36791
LKOH;D;201223;000000;51444;51922;50915;51388;15560
LKOH;D;201224;000000;51250;51827;51010;51625;13953
LKOH;D;201225;000000;51722;51965;51372;51604;9032
LKOH;D;201226;000000;51555;51661;51429;51600;3307
LKOH;D;201229;000000;51640;52283;51533;51551;11288
LKOH;D;201230;000000;51615;52237;51615;51903;12538
LKOH;D;201231;000000;51983;52532;51965;52225;6887
LKOH;D;210105;000000;52246;53246;52246;52631;9618
LKOH;D;210106;000000;52530;54088;52295;54070;13147
LKOH;D;210107;000000;54070;54470;53500;54121;12759
LKOH;D;210109;000000;54270;56000;54270;56000;22338
LKOH;D;210112;000000;55948;56783;54933;56442;23346
LKOH;D;210113;000000;56492;57702;56492;57661;21456
LKOH;D;210114;000000;57730;58698;57502;58051;20246
LKOH;D;210115;000000;58051;59930;57615;59775;19705
LKOH;D;210116;000000;59600;60325;58961;59377;28792
LKOH;D;210119;000000;59200;59430;58433;59124;16539
LKOH;D;210120;000000;59125;60030;59002;59269;19387
LKOH;D;210121;000000;59270;59988;58797;59000;14868
LKOH;D;210122;000000;59100;59554;57472;58074;22036
LKOH;D;210123;000000;58000;58230;56627;57761;23084
LKOH;D;210126;000000;57761;58399;57062;57621;21460
LKOH;D;210127;000000;57659;57659;55902;56262;21793
LKOH;D;210128;000000;56390;56640;55200;55305;24354
LKOH;D;210129;000000;55303;56488;54741;56112;26555
LKOH;D;210130;000000;56084;56084;54000;54080;29682
LKOH;D;210202;000000;54094;54570;53260;54343;26795
LKOH;D;210203;000000;54384;56074;54384;55466;37238
LKOH;D;210204;000000;55464;56737;55209;55731;33844
LKOH;D;210205;000000;55865;57534;55577;57289;38894
LKOH;D;210206;000000;57290;57940;56656;57399;21100
LKOH;D;210209;000000;57456;58150;57400;57849;17898
LKOH;D;210210;000000;57864;58200;56800;57201;19277
LKOH;D;210211;000000;57235;57361;55825;56150;18880
LKOH;D;210212;000000;56150;57110;55670;56743;13984
LKOH;D;210213;000000;56625;57799;55241;57794;22357
LKOH;D;210216;000000;57800;59327;57800;59180;15092
LKOH;D;210217;000000;59344;59483;58250;58900;20932
LKOH;D;210218;000000;58925;59250;57014;57867;22883
LKOH;D;210219;000000;57733;57997;56007;56302;21280
LKOH;D;210220;000000;56265;57140;55779;56760;23336
LKOH;D;210221;000000;56748;56765;56181;56612;3796
LKOH;D;210223;000000;56760;58183;56070;58002;18836
LKOH;D;210225;000000;57893;58081;56910;57989;20229
LKOH;D;210226;000000;58088;58982;57491;57600;31803
LKOH;D;210227;000000;57507;58160;55601;55916;28663
LKOH;D;210302;000000;55954;56720;55666;56462;16801
LKOH;D;210303;000000;56361;56895;56050;56685;15172
LKOH;D;210304;000000;56690;57600;56432;57160;24218
LKOH;D;210305;000000;57057;59600;56711;58152;36676
LKOH;D;210306;000000;58430;62362;58231;62265;57525
LKOH;D;210310;000000;62200;64049;61745;63069;37221
LKOH;D;210311;000000;63001;63239;61000;61772;20272
LKOH;D;210312;000000;61860;63765;61729;63630;821
LKOH;D;210313;000000;63777;64138;63087;64000;1177
LKOH;D;210316;000000;64129;65300;64050;65280;6652
LKOH;D;210317;000000;65280;65299;63751;65013;7563
LKOH;D;210318;000000;64920;65185;63523;64112;14720
LKOH;D;210319;000000;63927;64365;61300;61492;24391
LKOH;D;210320;000000;61626;62103;60138;61423;20130
LKOH;D;210323;000000;61355;62347;60467;61849;25248
LKOH;D;210324;000000;61744;61889;60120;60164;28207
LKOH;D;210325;000000;60165;62954;60163;62229;29550
LKOH;D;210326;000000;62229;62559;61230;62300;25817
LKOH;D;210327;000000;62300;63307;62300;63252;23532
LKOH;D;210330;000000;63189;63300;62264;63001;19414
LKOH;D;210331;000000;63002;63653;61730;62002;20847
LKOH;D;210401;000000;62201;62469;61472;61550;12307
LKOH;D;210402;000000;61609;62379;60695;61531;20366
LKOH;D;210403;000000;61533;61835;61284;61452;4935
LKOH;D;210406;000000;61451;61599;60106;60485;17431
LKOH;D;210407;000000;60597;60851;59292;59513;27648
LKOH;D;210408;000000;59520;60538;59034;60264;25717
LKOH;D;210409;000000;60276;61169;59958;60600;15562
LKOH;D;210410;000000;60555;60599;59133;59781;19777
LKOH;D;210413;000000;59749;60871;59376;60600;20282
LKOH;D;210414;000000;60631;60990;59954;60913;14654
LKOH;D;210415;000000;60925;62181;60257;61759;28762
LKOH;D;210416;000000;61894;61895;60663;61044;21120
LKOH;D;210417;000000;60982;61502;60719;61137;14512
LKOH;D;210420;000000;61161;61332;60315;60482;19317
LKOH;D;210421;000000;60500;61043;58800;59402;28234
LKOH;D;210422;000000;59358;60115;59249;59958;23278
LKOH;D;210423;000000;59854;60969;59328;60472;32184
LKOH;D;210424;000000;60447;60743;59748;59984;14751
LKOH;D;210427;000000;60075;60162;59361;59627;13185
LKOH;D;210428;000000;59696;60067;59160;59450;16229
LKOH;D;210429;000000;59435;59844;58829;59454;21954
LKOH;D;210430;000000;59455;59832;59159;59683;21200
LKOH;D;210501;000000;59683;59847;58022;58473;19651
LKOH;D;210505;000000;58483;60400;58095;60379;24670
LKOH;D;210506;000000;60385;61944;60276;61592;19982
LKOH;D;210507;000000;61592;62200;60928;61170;19277
LKOH;D;210508;000000;61246;61596;60756;61240;11640
LKOH;D;210511;000000;61240;62362;61210;61456;17809
LKOH;D;210512;000000;61456;61456;59737;60400;20738
LKOH;D;210513;000000;60400;62349;60169;61487;27579
LKOH;D;210514;000000;61400;61549;60396;60667;23626
LKOH;D;210515;000000;60722;61000;60278;60770;16188
LKOH;D;210518;000000;60770;60770;59005;60094;28307
LKOH;D;210519;000000;60097;60706;59901;60239;27437
LKOH;D;210520;000000;60200;60200;57971;58910;37257
LKOH;D;210521;000000;58911;58999;57076;57370;29697
LKOH;D;210522;000000;57400;58777;57200;58258;24725
LKOH;D;210525;000000;58300;58847;57956;58375;13093
LKOH;D;210526;000000;58484;59960;58421;59394;24663
LKOH;D;210527;000000;59385;60399;59354;60358;21215
LKOH;D;210528;000000;60317;60317;59358;60095;22794
LKOH;D;210529;000000;60155;60489;59522;59704;16232
LKOH;D;210601;000000;59741;60270;59192;60110;13141
LKOH;D;210602;000000;60160;62321;60059;62200;41022
LKOH;D;210603;000000;62145;64372;62025;64362;37544
LKOH;D;210604;000000;64362;65090;63361;64786;36608
LKOH;D;210605;000000;64796;65700;64484;65107;35094
LKOH;D;210608;000000;65081;65933;64653;65629;25718
LKOH;D;210609;000000;65597;65662;64220;65074;33124
LKOH;D;210610;000000;65129;65979;64913;65867;26280
LKOH;D;210611;000000;65800;66200;64370;64583;13320
LKOH;D;210612;000000;64657;65019;63850;64004;5343
LKOH;D;210615;000000;64052;64409;63406;63953;7309
LKOH;D;210616;000000;64038;64289;63263;64013;5448
LKOH;D;210617;000000;64016;65240;64013;64777;10460
LKOH;D;210618;000000;64760;66376;64437;65556;28652
LKOH;D;210619;000000;65520;66020;65072;65522;22836
LKOH;D;210622;000000;65560;65930;64980;65877;18023
LKOH;D;210623;000000;65878;66540;65585;66119;19950
LKOH;D;210624;000000;66160;66301;65150;65275;23046
LKOH;D;210625;000000;65320;66493;65089;66286;35397
LKOH;D;210626;000000;66320;67034;66026;66990;18198
LKOH;D;210629;000000;66990;67566;66323;66387;20252
LKOH;D;210630;000000;66360;66365;65272;65763;26056
LKOH;D;210701;000000;65786;66853;65014;66542;24339
LKOH;D;210702;000000;66400;68766;66360;68728;37014
LKOH;D;210703;000000;68701;69800;68583;69163;39089
LKOH;D;210706;000000;69166;69444;68381;69168;21497
LKOH;D;210707;000000;69236;70066;68874;68960;36730
LKOH;D;210708;000000;68998;69665;68035;68445;30121
LKOH;D;210709;000000;68405;68548;66664;67565;34019
LKOH;D;210710;000000;67480;67832;66880;67241;18332
LKOH;D;210713;000000;67242;67279;66420;66776;16999
LKOH;D;210714;000000;66804;67220;66487;67050;18912
LKOH;D;210715;000000;66981;68150;66234;66340;30450
LKOH;D;210716;000000;66300;66492;64670;64986;36274
LKOH;D;210717;000000;65000;65415;63939;64242;27970
LKOH;D;210720;000000;64180;64245;62773;62934;24038
LKOH;D;210721;000000;62961;63907;62667;63747;25278
LKOH;D;210722;000000;63689;64739;63313;64582;22187
LKOH;D;210723;000000;64605;65275;63927;65240;22760
LKOH;D;210724;000000;65250;65400;64389;64933;15533
LKOH;D;210727;000000;64808;64808;63759;64667;18571
LKOH;D;210728;000000;64598;64788;63500;63870;17847
LKOH;D;210729;000000;63870;64845;63870;64819;18311
LKOH;D;210730;000000;64753;65120;64390;64811;19876
LKOH;D;210731;000000;64770;64860;63211;63530;25161
LKOH;D;210803;000000;63575;64323;63166;63612;26767
LKOH;D;210804;000000;63611;63813;62581;63477;24166
LKOH;D;210805;000000;63477;63841;62809;62870;31863
LKOH;D;210806;000000;62853;63621;62607;63621;18785
LKOH;D;210807;000000;63541;63776;62689;62800;19866
LKOH;D;210810;000000;62787;63605;62125;63345;29053
LKOH;D;210811;000000;63325;64750;63150;64689;25532
LKOH;D;210812;000000;64677;65320;64419;64902;24362
LKOH;D;210813;000000;64899;65655;64721;65400;15940
LKOH;D;210814;000000;65400;65460;64434;64698;18909
LKOH;D;210817;000000;64661;65388;64074;65388;20062
LKOH;D;210818;000000;65328;66490;64752;66000;27375
LKOH;D;210819;000000;66000;66599;64753;64789;21204
LKOH;D;210820;000000;64813;64987;62890;63613;29422
LKOH;D;210821;000000;63605;63871;62933;63661;19041
LKOH;D;210824;000000;63749;65182;63731;65041;17382
LKOH;D;210825;000000;65049;65475;64380;65179;18596
LKOH;D;210826;000000;65179;65179;64474;64620;15548
LKOH;D;210827;000000;64599;64668;63151;63650;21689
LKOH;D;210828;000000;63692;64661;63522;64539;21678
LKOH;D;210831;000000;64543;64958;64258;64650;17326
LKOH;D;210901;000000;64601;64700;62466;63059;39105
LKOH;D;210902;000000;63100;63710;62883;63526;38031
LKOH;D;210903;000000;63524;64289;63013;63720;23039
LKOH;D;210904;000000;63759;63949;63151;63500;21176
LKOH;D;210907;000000;63451;63847;63228;63415;18286
LKOH;D;210908;000000;63415;63628;62824;62920;16778
LKOH;D;210909;000000;62909;63671;62600;63559;26771
LKOH;D;210910;000000;63519;63630;62722;62789;22585
LKOH;D;210911;000000;62790;63470;62024;62344;7507
LKOH;D;210914;000000;62345;63350;62300;63301;3769
LKOH;D;210915;000000;63301;64996;63200;64810;10001
LKOH;D;210916;000000;64810;66830;64810;66421;13185
LKOH;D;210917;000000;66401;67173;65280;65689;27198
LKOH;D;210918;000000;65641;65918;64608;64926;20407
LKOH;D;210921;000000;64925;64925;63735;64200;23810
LKOH;D;210922;000000;64319;65486;64200;64938;21453
LKOH;D;210923;000000;65000;65998;65000;65706;18110
LKOH;D;210924;000000;65814;66754;65773;66672;18777
LKOH;D;210925;000000;66705;67300;66230;66980;18936
LKOH;D;210928;000000;67018;68788;67018;68500;18978
LKOH;D;210929;000000;68588;70046;68004;68286;27367
LKOH;D;210930;000000;68325;68850;67360;68579;24222
LKOH;D;211001;000000;68647;69235;67079;67570;27721
LKOH;D;211002;000000;67570;68436;66900;68411;18207
LKOH;D;211005;000000;68391;70253;68052;70047;31956
LKOH;D;211006;000000;70046;72739;69930;72033;29555
LKOH;D;211007;000000;72014;73300;68682;69400;42770
LKOH;D;211008;000000;69401;70432;68345;70200;39817
LKOH;D;211009;000000;70245;71275;70245;70657;24490
LKOH;D;211012;000000;70781;71664;70781;71130;19008
LKOH;D;211013;000000;71140;71824;70154;71526;26707
LKOH;D;211014;000000;71525;73400;70000;73349;47597
LKOH;D;211015;000000;73370;74050;72546;73033;21809
LKOH;D;211016;000000;73050;74037;72760;74023;18165
LKOH;D;211019;000000;74029;74735;73542;74017;20847
LKOH;D;211020;000000;74143;74545;73230;74545;23060
LKOH;D;211021;000000;74511;75359;74009;75187;22664
LKOH;D;211022;000000;75152;75280;72779;73089;28943
LKOH;D;211023;000000;73002;73957;72448;72823;26182
LKOH;D;211026;000000;72823;75555;72823;75202;27305
LKOH;D;211027;000000;75275;75999;74634;75155;20795
LKOH;D;211028;000000;75155;75587;73983;74014;23773
LKOH;D;211029;000000;74007;74007;72651;73651;28375
LKOH;D;211030;000000;73604;73888;71885;73398;21084
LKOH;D;211102;000000;73353;73980;73121;73521;18023
LKOH;D;211103;000000;73648;74600;72575;72811;30432
LKOH;D;211104;000000;72800;72825;71863;72482;15741
LKOH;D;211106;000000;72400;72662;71399;72580;19575
LKOH;D;211109;000000;72580;73480;72580;72650;12775
LKOH;D;211110;000000;72650;73134;71737;72436;23288
LKOH;D;211111;000000;72436;73200;71811;71941;22359
LKOH;D;211112;000000;71957;72473;70182;71380;33342
LKOH;D;211113;000000;71454;71505;68856;69265;28365
LKOH;D;211116;000000;69310;70289;68665;69725;20341
LKOH;D;211117;000000;69831;70528;69542;69859;20984
LKOH;D;211118;000000;69850;69950;68870;69295;21121
LKOH;D;211119;000000;69152;69310;68366;68877;20374
LKOH;D;211120;000000;68895;69398;67000;67421;31213
LKOH;D;211123;000000;67493;67941;65709;66259;31553
LKOH;D;211124;000000;66074;68681;65269;68658;36543
LKOH;D;211125;000000;68493;69220;67205;68565;35372
LKOH;D;211126;000000;68648;69208;66869;66951;28355
LKOH;D;211127;000000;67056;67056;63749;64004;39676
LKOH;D;211130;000000;64222;67387;64222;66449;33726
LKOH;D;211201;000000;66463;67105;64457;65443;40217
LKOH;D;211202;000000;65450;67629;65450;65895;28491
LKOH;D;211203;000000;65990;67886;65805;67568;29084
LKOH;D;211204;000000;67320;67908;65910;66517;20121
LKOH;D;211207;000000;66688;67416;65128;66639;35824
LKOH;D;211208;000000;66650;67815;66331;67417;27922
LKOH;D;211209;000000;67450;68000;65233;65882;30162
LKOH;D;211210;000000;65883;66469;65143;66311;19845
LKOH;D;211211;000000;66325;66825;64287;64501;9963
LKOH;D;211214;000000;64599;65330;61255;62122;12171
LKOH;D;211215;000000;62037;64800;57321;64300;11815
LKOH;D;211216;000000;64010;64549;62751;64141;10720
LKOH;D;211217;000000;64286;66089;64142;65466;20218
LKOH;D;211218;000000;65443;65925;64396;64978;17093
LKOH;D;211221;000000;64874;64978;63628;64529;33014
LKOH;D;211222;000000;64651;65571;64164;64701;21229
LKOH;D;211223;000000;64854;65207;64500;64945;13431
LKOH;D;211224;000000;64828;65122;64123;64395;17059
LKOH;D;211225;000000;64270;64600;63455;64359;11633
LKOH;D;211228;000000;64439;65244;64392;65244;12020
LKOH;D;211229;000000;65220;66885;65030;66026;21350
LKOH;D;211230;000000;66137;66475;65409;66318;17090
LKOH;D;211231;000000;66316;67151;65978;66963;10230
LKOH;D;220104;000000;66979;68249;66824;67995;13522
LKOH;D;220105;000000;67996;68584;67406;68336;13845
LKOH;D;220106;000000;68335;68666;65600;66300;16833
LKOH;D;220107;000000;66282;68105;65651;67910;19190
LKOH;D;220108;000000;68100;69000;67707;68751;6313
LKOH;D;220111;000000;68750;69880;67577;68774;26169
LKOH;D;220112;000000;68818;69599;68394;69330;17056
LKOH;D;220113;000000;69290;70774;68770;70614;19900
LKOH;D;220114;000000;70499;70519;67146;67701;33150
LKOH;D;220115;000000;67766;68915;65677;67491;37486
LKOH;D;220118;000000;67550;68280;65365;66040;27779
LKOH;D;220119;000000;66199;66790;62273;63344;48866
LKOH;D;220120;000000;63260;67578;61015;65942;51482
LKOH;D;220121;000000;66000;67646;64150;65114;36517
LKOH;D;220122;000000;65082;66490;63911;64905;26526
LKOH;D;220125;000000;65062;65577;61659;63863;51925
LKOH;D;220126;000000;63616;66458;62616;66148;37990
LKOH;D;220127;000000;66178;67753;64854;66210;32008
LKOH;D;220128;000000;66007;69791;65138;68700;39094
LKOH;D;220129;000000;68859;70200;68296;68537;27560
LKOH;D;220201;000000;68895;69778;68555;69526;18086
LKOH;D;220202;000000;69650;70855;69000;70567;27069
LKOH;D;220203;000000;70611;71198;70099;71150;20424
LKOH;D;220204;000000;71002;71002;68633;69400;30117
LKOH;D;220205;000000;69460;71779;69460;70750;38208
LKOH;D;220208;000000;70750;71307;68971;70414;21489
LKOH;D;220209;000000;70606;71076;70027;70150;16475
LKOH;D;220210;000000;70300;70713;69659;70356;16017
LKOH;D;220211;000000;70201;71471;69532;70480;20533
LKOH;D;220212;000000;70260;70565;66845;67794;35339
LKOH;D;220215;000000;67501;69419;66020;68560;43858
LKOH;D;220216;000000;68681;71316;68399;70409;29984
LKOH;D;220217;000000;70533;71282;69600;70333;29095
LKOH;D;220218;000000;70234;70234;67042;67800;32854
LKOH;D;220219;000000;67846;68777;64659;65000;35857
LKOH;D;220222;000000;65090;66915;55239;58430;90002
LKOH;D;220223;000000;58170;61020;55172;60600;118365
LKOH;D;220224;000000;60600;60877;55828;55917;20914
LKOH;D;220225;000000;55907;55907;29160;46250;41048
LKOH;D;220226;000000;46250;54018;45799;48997;33961
LKOH;D;220325;000000;45000;60979;44000;55899;972
LKOH;D;220326;000000;56000;57000;51751;53623;965
LKOH;D;220329;000000;52022;53587;50777;51670;773
LKOH;D;220330;000000;52182;55003;49869;53589;2461
LKOH;D;220331;000000;53461;54069;51243;52255;1911
LKOH;D;220401;000000;52211;54400;51645;54196;2023
LKOH;D;220402;000000;54559;58338;53839;57202;2953
LKOH;D;220405;000000;57345;58916;54957;55481;2590
LKOH;D;220406;000000;56788;56788;52046;54232;2321
LKOH;D;220407;000000;53543;55253;52944;53806;2647
LKOH;D;220408;000000;53999;54732;51922;52740;2643
LKOH;D;220409;000000;53244;53895;50699;52900;2106
LKOH;D;220412;000000;52850;56000;52567;52888;3061
LKOH;D;220413;000000;53169;53448;50853;52009;3184
LKOH;D;220414;000000;52343;52395;51200;51200;2388
LKOH;D;220415;000000;51155;51350;49251;49400;4760
LKOH;D;220416;000000;49178;50308;48305;49357;4174
LKOH;D;220419;000000;49511;49838;45898;46438;6395
LKOH;D;220420;000000;46280;46280;42000;45264;11420
LKOH;D;220421;000000;45688;45755;42827;43400;13577
LKOH;D;220422;000000;43700;43859;39703;40260;12772
LKOH;D;220423;000000;40125;40888;37389;38930;24763
LKOH;D;220426;000000;38580;40500;37501;39990;16018
LKOH;D;220427;000000;40171;45400;40171;43615;26563
LKOH;D;220428;000000;43879;45950;43214;45610;13593
LKOH;D;220429;000000;45510;46777;43200;43260;18600
LKOH;D;220430;000000;43398;47450;43088;47013;15265
LKOH;D;220505;000000;47325;47570;44790;45225;14911
LKOH;D;220506;000000;45953;46495;45493;46159;6082
LKOH;D;220507;000000;45890;46083;45136;45785;4263
LKOH;D;220512;000000;45345;46515;44500;45500;9315
LKOH;D;220513;000000;44910;45194;42661;43172;9165
LKOH;D;220514;000000;43002;44028;42159;43860;7255
LKOH;D;220517;000000;43678;46800;43317;45600;33041
LKOH;D;220518;000000;45599;46052;44705;45198;9403
LKOH;D;220519;000000;45590;45894;44728;44728;5201
LKOH;D;220520;000000;45177;47766;43950;44000;5519
LKOH;D;220521;000000;44323;44446;42711;43070;6856
LKOH;D;220524;000000;43070;43588;40524;40600;6364
LKOH;D;220525;000000;40600;40765;39010;39810;14619
LKOH;D;220526;000000;40152;41777;40000;41600;11544
LKOH;D;220527;000000;41700;43151;41074;42639;13182
LKOH;D;220528;000000;42807;43500;42431;43059;15746
LKOH;D;220531;000000;43395;43914;41055;41920;12864
LKOH;D;220601;000000;41400;41638;40360;40500;7634
LKOH;D;220602;000000;40245;41385;40090;40744;9660
LKOH;D;220603;000000;40630;40799;39964;40403;7898
LKOH;D;220604;000000;40549;40733;39336;39819;7989
LKOH;D;220607;000000;40025;42198;39272;39473;7278
LKOH;D;220608;000000;39390;39760;38210;39529;10920
LKOH;D;220609;000000;39879;40656;39189;39465;11116
LKOH;D;220610;000000;39440;39570;38717;38837;6360
LKOH;D;220611;000000;38850;40023;38374;38950;6437
LKOH;D;220615;000000;38710;39335;38555;39000;7251
LKOH;D;220616;000000;40045;42619;39856;42479;6665
LKOH;D;220617;000000;42129;42958;41750;42239;7815
LKOH;D;220618;000000;42268;42989;41569;41697;7334
LKOH;D;220621;000000;41773;42921;41078;42900;8721
LKOH;D;220622;000000;42992;43146;41131;41148;9659
LKOH;D;220623;000000;41007;42203;40067;41825;11022
LKOH;D;220624;000000;42073;42770;41390;42351;9173
LKOH;D;220625;000000;41960;42490;41220;41899;8560
LKOH;D;220628;000000;41600;42148;41510;41974;5282
LKOH;D;220629;000000;41973;42080;40700;40710;7950
LKOH;D;220630;000000;40604;41697;40124;41021;13020
LKOH;D;220701;000000;40735;41456;39570;40000;14895
LKOH;D;220702;000000;40025;40877;39720;40375;10093
LKOH;D;220705;000000;40389;41647;40203;40228;9300
LKOH;D;220706;000000;40202;41196;39850;40822;9027
LKOH;D;220707;000000;40840;42300;40031;40339;12156
LKOH;D;220708;000000;40434;40802;40043;40268;6779
LKOH;D;220709;000000;40364;40515;39661;39661;6299
LKOH;D;220712;000000;39661;39849;38600;39265;11034
LKOH;D;220713;000000;39034;39100;37730;37800;11664
LKOH;D;220714;000000;38103;38191;36712;37104;15093
LKOH;D;220715;000000;37004;37684;36011;36517;14629
LKOH;D;220716;000000;36741;37677;36307;37529;10883
LKOH;D;220719;000000;37820;38047;36697;36987;7828
LKOH;D;220720;000000;36885;36960;36060;36570;8305
LKOH;D;220721;000000;36620;37184;36068;36190;8012
LKOH;D;220722;000000;36160;36334;35314;35985;12084
LKOH;D;220723;000000;36068;37307;35993;37290;8694
LKOH;D;220726;000000;37312;37541;36831;37050;9365
LKOH;D;220727;000000;37381;38750;37186;38746;11307
LKOH;D;220728;000000;38794;39222;38515;38999;7924
LKOH;D;220729;000000;39196;39386;38020;38749;8623
LKOH;D;220730;000000;38717;39200;38508;39116;5784
LKOH;D;220802;000000;39212;40720;38662;39801;16920
LKOH;D;220803;000000;39800;40045;38024;38620;10796
LKOH;D;220804;000000;38672;38923;38240;38356;6324
LKOH;D;220805;000000;38285;38530;37495;37631;5783
LKOH;D;220806;000000;37608;37835;36976;37321;9933
LKOH;D;220809;000000;38000;43012;37500;37598;10524
LKOH;D;220810;000000;37598;39170;37335;39090;10203
