<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZR;D;201106;000000;16207;16616;16207;16454;234953
GAZR;D;201107;000000;16454;16680;16238;16572;170170
GAZR;D;201110;000000;16594;17231;16574;17087;293111
GAZR;D;201111;000000;17085;17450;16840;17378;231423
GAZR;D;201112;000000;17387;17599;17110;17152;217970
GAZR;D;201113;000000;17105;17612;17058;17360;258866
GAZR;D;201114;000000;17360;18200;17315;18096;346335
GAZR;D;201117;000000;18127;18644;18096;18607;286777
GAZR;D;201118;000000;18600;18604;17953;18354;329399
GAZR;D;201119;000000;18339;18846;18153;18562;236953
GAZR;D;201120;000000;18571;18661;18253;18477;189291
GAZR;D;201121;000000;18456;18500;18268;18379;112641
GAZR;D;201124;000000;18383;18627;18335;18477;122298
GAZR;D;201125;000000;18477;18788;18447;18744;181027
GAZR;D;201126;000000;18748;18938;18633;18879;166484
GAZR;D;201127;000000;18879;18961;18503;18592;141652
GAZR;D;201128;000000;18579;18725;18305;18627;152973
GAZR;D;201201;000000;18624;18625;18056;18248;189378
GAZR;D;201202;000000;18270;18856;18212;18558;229383
GAZR;D;201203;000000;18566;18822;18357;18755;172068
GAZR;D;201204;000000;18760;18799;18476;18533;134765
GAZR;D;201205;000000;18574;18980;18574;18918;196403
GAZR;D;201208;000000;18918;19320;18817;19112;231264
GAZR;D;201209;000000;19112;19179;18808;19037;202515
GAZR;D;201210;000000;19032;19344;18928;18974;182178
GAZR;D;201211;000000;19203;19641;19106;19525;10896
GAZR;D;201212;000000;19549;20408;19492;20407;32438
GAZR;D;201215;000000;20409;21047;20166;20212;55473
GAZR;D;201216;000000;20208;20498;19960;20350;62965
GAZR;D;201217;000000;20360;20872;20213;20869;121253
GAZR;D;201218;000000;20874;21782;20874;21694;372055
GAZR;D;201219;000000;21690;22000;20991;21510;374806
GAZR;D;201222;000000;21508;21508;20307;20570;438764
GAZR;D;201223;000000;20570;21296;20142;21074;399340
GAZR;D;201224;000000;21086;21499;20850;20989;327142
GAZR;D;201225;000000;20989;21199;20537;20839;243711
GAZR;D;201226;000000;20850;20898;20430;20700;76986
GAZR;D;201229;000000;20700;21011;20700;20820;155667
GAZR;D;201230;000000;20847;21219;20847;21075;179575
GAZR;D;201231;000000;21080;21538;21080;21490;194792
GAZR;D;210105;000000;21488;21863;21354;21451;204817
GAZR;D;210106;000000;21463;21725;21210;21708;177911
GAZR;D;210107;000000;21712;21860;21479;21606;173635
GAZR;D;210109;000000;21652;22804;21652;22745;303925
GAZR;D;210112;000000;22695;23286;22343;22934;402295
GAZR;D;210113;000000;22993;23330;22756;23056;210400
GAZR;D;210114;000000;23070;23224;22704;22855;243531
GAZR;D;210115;000000;22852;23137;22489;23070;209313
GAZR;D;210116;000000;23046;23245;22741;22812;205898
GAZR;D;210119;000000;22801;23030;22301;22870;241297
GAZR;D;210120;000000;22887;23058;22422;22486;243314
GAZR;D;210121;000000;22460;22748;22322;22590;212546
GAZR;D;210122;000000;22575;22656;21866;21876;337141
GAZR;D;210123;000000;21872;21872;21193;21676;294592
GAZR;D;210126;000000;21690;22100;21588;22009;289214
GAZR;D;210127;000000;22000;22172;21707;22021;195841
GAZR;D;210128;000000;22040;22338;21781;21864;240911
GAZR;D;210129;000000;21851;22079;21555;21906;211588
GAZR;D;210130;000000;21883;21883;21373;21381;217335
GAZR;D;210202;000000;21430;21600;21351;21584;148267
GAZR;D;210203;000000;21598;22090;21444;21573;287907
GAZR;D;210204;000000;21576;21957;21493;21928;197755
GAZR;D;210205;000000;21930;22234;21801;22100;207837
GAZR;D;210206;000000;22119;22330;22014;22295;198601
GAZR;D;210209;000000;22298;22920;22298;22910;211121
GAZR;D;210210;000000;22921;23047;22656;22876;223769
GAZR;D;210211;000000;22876;22940;22276;22448;185427
GAZR;D;210212;000000;22457;22470;22161;22218;136327
GAZR;D;210213;000000;22192;22848;21769;22762;244103
GAZR;D;210216;000000;22789;23100;22768;23008;195546
GAZR;D;210217;000000;23032;23414;22840;23350;236209
GAZR;D;210218;000000;23325;23435;22622;22985;265146
GAZR;D;210219;000000;22998;23000;22479;22502;192148
GAZR;D;210220;000000;22481;22731;22181;22654;200735
GAZR;D;210221;000000;22677;22786;22564;22686;27907
GAZR;D;210223;000000;22681;22798;22364;22631;120350
GAZR;D;210225;000000;22606;22621;22155;22304;178601
GAZR;D;210226;000000;22300;22614;22183;22212;189767
GAZR;D;210227;000000;22193;22222;21784;21811;200897
GAZR;D;210302;000000;21817;22262;21817;22202;143248
GAZR;D;210303;000000;22172;22468;22028;22320;149126
GAZR;D;210304;000000;22335;22700;22227;22267;166550
GAZR;D;210305;000000;22252;22707;21979;22168;216470
GAZR;D;210306;000000;22146;22884;22038;22749;250704
GAZR;D;210310;000000;22746;23349;22635;23236;214864
GAZR;D;210311;000000;23222;23698;23090;23450;137267
GAZR;D;210312;000000;23515;23633;23304;23546;7327
GAZR;D;210313;000000;23550;23732;23353;23670;7717
GAZR;D;210316;000000;23674;24101;23674;24075;44332
GAZR;D;210317;000000;24075;26178;23677;23707;83254
GAZR;D;210318;000000;23690;23750;23020;23276;116856
GAZR;D;210319;000000;23254;23479;22646;22700;226266
GAZR;D;210320;000000;22706;22935;22530;22816;155923
GAZR;D;210323;000000;22793;22848;22331;22457;145051
GAZR;D;210324;000000;22450;22720;22246;22436;183850
GAZR;D;210325;000000;22436;22816;22312;22627;154191
GAZR;D;210326;000000;22623;22803;22533;22755;116784
GAZR;D;210327;000000;22763;23030;22763;23002;112086
GAZR;D;210330;000000;22980;23237;22850;23141;108501
GAZR;D;210331;000000;23175;23274;22773;22851;115420
GAZR;D;210401;000000;22882;23141;22601;23001;144629
GAZR;D;210402;000000;23005;23435;22790;22950;184405
GAZR;D;210403;000000;22971;23177;22870;23091;60143
GAZR;D;210406;000000;23096;23128;22641;22738;97171
GAZR;D;210407;000000;22767;22882;22411;22512;130857
GAZR;D;210408;000000;22513;22822;22291;22689;163006
GAZR;D;210409;000000;22708;22848;22351;22640;104477
GAZR;D;210410;000000;22635;22646;22354;22414;80479
GAZR;D;210413;000000;22406;22637;22130;22478;135223
GAZR;D;210414;000000;22451;23038;22300;22996;153901
GAZR;D;210415;000000;23013;23872;22993;23748;264522
GAZR;D;210416;000000;23705;23832;23065;23688;226262
GAZR;D;210417;000000;23690;23938;23460;23711;169493
GAZR;D;210420;000000;23670;23729;23198;23287;140553
GAZR;D;210421;000000;23317;23498;23090;23199;142849
GAZR;D;210422;000000;23182;23369;23011;23279;135999
GAZR;D;210423;000000;23251;23402;22887;23275;184030
GAZR;D;210424;000000;23277;23515;23169;23449;126853
GAZR;D;210427;000000;23445;23682;23404;23502;120247
GAZR;D;210428;000000;23516;23703;23294;23368;127931
GAZR;D;210429;000000;23389;23505;23190;23464;138161
GAZR;D;210430;000000;23465;23790;23057;23208;237928
GAZR;D;210501;000000;23205;23322;23041;23292;120500
GAZR;D;210505;000000;23300;23599;23250;23521;125005
GAZR;D;210506;000000;23535;23933;23468;23907;124383
GAZR;D;210507;000000;23895;24474;23853;24440;147313
GAZR;D;210508;000000;24450;24634;24237;24291;141028
GAZR;D;210511;000000;24309;24582;24210;24301;117456
GAZR;D;210512;000000;24280;24469;24073;24390;169352
GAZR;D;210513;000000;24386;24590;24255;24306;139978
GAZR;D;210514;000000;24302;24865;24282;24855;218798
GAZR;D;210515;000000;24868;25176;24868;25100;180367
GAZR;D;210518;000000;25100;25659;25043;25657;168284
GAZR;D;210519;000000;25659;26950;25588;26767;263199
GAZR;D;210520;000000;26730;26767;25724;26231;321883
GAZR;D;210521;000000;26231;26399;25802;26031;173822
GAZR;D;210522;000000;26040;26350;25824;25910;143323
GAZR;D;210525;000000;25900;26257;25811;26230;122450
GAZR;D;210526;000000;26230;26448;25932;26079;190543
GAZR;D;210527;000000;26094;26441;26094;26409;124838
GAZR;D;210528;000000;26409;26475;26223;26414;117354
GAZR;D;210529;000000;26432;26680;26234;26286;185276
GAZR;D;210601;000000;26293;26387;25400;26185;133527
GAZR;D;210602;000000;26200;26575;26200;26480;112474
GAZR;D;210603;000000;26491;27218;26305;27199;192153
GAZR;D;210604;000000;27200;27497;26914;27287;243410
GAZR;D;210605;000000;27288;27698;27023;27490;251128
GAZR;D;210608;000000;27490;27730;27412;27630;135827
GAZR;D;210609;000000;27587;27812;27337;27589;188869
GAZR;D;210610;000000;27590;27715;27417;27613;100634
GAZR;D;210611;000000;27591;27639;26786;26940;50997
GAZR;D;210612;000000;26965;27128;26824;27022;13421
GAZR;D;210615;000000;27036;27447;27036;27302;34530
GAZR;D;210616;000000;27317;27395;26610;26613;71211
GAZR;D;210617;000000;26635;26890;26333;26517;192896
GAZR;D;210618;000000;26517;26734;26267;26577;198396
GAZR;D;210619;000000;26556;26622;26150;26339;152009
GAZR;D;210622;000000;26312;26586;26097;26577;103950
GAZR;D;210623;000000;26587;27017;26567;27003;137080
GAZR;D;210624;000000;27017;27259;26962;27043;159945
GAZR;D;210625;000000;27050;27235;26821;27000;126693
GAZR;D;210626;000000;27001;27098;26857;26972;102564
GAZR;D;210629;000000;26958;27221;26900;26956;95216
GAZR;D;210630;000000;26920;26987;26541;26927;148495
GAZR;D;210701;000000;26938;27455;26881;27434;217708
GAZR;D;210702;000000;27434;27907;27412;27843;199120
GAZR;D;210703;000000;27843;27950;27561;27850;132644
GAZR;D;210706;000000;27850;28394;27808;28349;133431
GAZR;D;210707;000000;28352;28852;28349;28569;234280
GAZR;D;210708;000000;28579;28950;28394;28949;194463
GAZR;D;210709;000000;28936;28936;28217;28455;206185
GAZR;D;210710;000000;28455;28755;28385;28719;135196
GAZR;D;210713;000000;28724;29038;28668;28906;164005
GAZR;D;210714;000000;28920;28981;28468;28540;210064
GAZR;D;210715;000000;28563;28972;28511;28775;195788
GAZR;D;210716;000000;28750;28805;28187;28320;182566
GAZR;D;210717;000000;28336;28515;28112;28277;124525
GAZR;D;210720;000000;28231;28231;27612;27884;168115
GAZR;D;210721;000000;27898;28172;27591;28017;169299
GAZR;D;210722;000000;28045;28804;27900;28618;191286
GAZR;D;210723;000000;28610;28820;28422;28639;169729
GAZR;D;210724;000000;28652;28790;28181;28236;155551
GAZR;D;210727;000000;28221;28419;27708;28390;135974
GAZR;D;210728;000000;28390;28450;27951;28080;98944
GAZR;D;210729;000000;28070;28580;27971;28495;132977
GAZR;D;210730;000000;28491;29048;28483;28961;145309
GAZR;D;210731;000000;28952;29060;28600;29050;195528
GAZR;D;210803;000000;29005;29228;28758;28920;188590
GAZR;D;210804;000000;28921;29060;28680;28991;130455
GAZR;D;210805;000000;28994;29133;28846;29015;106856
GAZR;D;210806;000000;29011;29090;28695;28800;291650
GAZR;D;210807;000000;28777;28818;28009;28428;326823
GAZR;D;210810;000000;28405;29024;28103;28890;274381
GAZR;D;210811;000000;28889;29097;28782;29081;120806
GAZR;D;210812;000000;29069;29372;28930;29250;172993
GAZR;D;210813;000000;29251;29592;29250;29515;135765
GAZR;D;210814;000000;29502;29583;29280;29472;105942
GAZR;D;210817;000000;29469;29749;29302;29683;123867
GAZR;D;210818;000000;29684;30138;29112;30000;201414
GAZR;D;210819;000000;29983;30188;29658;29676;148633
GAZR;D;210820;000000;29711;29786;29150;29522;215555
GAZR;D;210821;000000;29515;29656;29104;29407;136541
GAZR;D;210824;000000;29429;29955;29429;29920;116221
GAZR;D;210825;000000;29920;30240;29732;30015;159121
GAZR;D;210826;000000;30002;30057;29563;29822;136671
GAZR;D;210827;000000;29770;29824;29431;29532;124962
GAZR;D;210828;000000;29557;30144;29550;30115;150138
GAZR;D;210831;000000;30115;30679;30115;30644;216932
GAZR;D;210901;000000;30647;30887;30526;30699;249277
GAZR;D;210902;000000;30699;31519;30699;31420;274440
GAZR;D;210903;000000;31400;31575;31134;31361;220716
GAZR;D;210904;000000;31366;31891;31198;31877;215833
GAZR;D;210907;000000;31864;33006;31753;32963;289114
GAZR;D;210908;000000;32983;33375;32666;32848;414727
GAZR;D;210909;000000;32840;32970;32300;32826;266786
GAZR;D;210910;000000;32821;32936;32428;32497;203382
GAZR;D;210911;000000;32531;33585;32488;33340;140527
GAZR;D;210914;000000;33367;33944;33332;33927;63364
GAZR;D;210915;000000;33927;34645;33862;34564;116202
GAZR;D;210916;000000;34565;35069;34433;35010;286620
GAZR;D;210917;000000;35003;35073;34353;34504;290300
GAZR;D;210918;000000;34500;34599;33983;34080;256150
GAZR;D;210921;000000;34078;34078;32752;33224;417692
GAZR;D;210922;000000;33226;34342;33226;34154;410741
GAZR;D;210923;000000;34184;34768;34180;34675;372375
GAZR;D;210924;000000;34690;35147;34570;34966;317788
GAZR;D;210925;000000;34967;35180;34583;35051;217949
GAZR;D;210928;000000;35055;36148;35055;36130;245558
GAZR;D;210929;000000;36149;36800;36008;36030;429609
GAZR;D;210930;000000;36030;36735;35648;36725;316934
GAZR;D;211001;000000;36725;37072;36424;36713;345459
GAZR;D;211002;000000;36685;36991;36201;36946;230135
GAZR;D;211005;000000;36920;38437;36520;38215;460731
GAZR;D;211006;000000;38268;39616;38253;39593;498001
GAZR;D;211007;000000;39593;40385;37654;38804;1121395
GAZR;D;211008;000000;38833;39187;36757;37661;803170
GAZR;D;211009;000000;37688;37893;37056;37197;352430
GAZR;D;211012;000000;37197;37863;36945;37589;372836
GAZR;D;211013;000000;37565;37565;36784;36976;312564
GAZR;D;211014;000000;36963;37248;35815;36833;573872
GAZR;D;211015;000000;36831;37512;36831;37234;358159
GAZR;D;211016;000000;37250;37484;37179;37301;182598
GAZR;D;211019;000000;37310;37450;36400;36894;264038
GAZR;D;211020;000000;36830;37384;36660;37377;212701
GAZR;D;211021;000000;37370;37573;37006;37487;221639
GAZR;D;211022;000000;37495;37561;36539;36799;277517
GAZR;D;211023;000000;36792;36870;36173;36232;300772
GAZR;D;211026;000000;36264;37038;36094;36930;308793
GAZR;D;211027;000000;36930;37376;36700;36964;244151
GAZR;D;211028;000000;36903;36983;36500;36621;206878
GAZR;D;211029;000000;36620;36654;35533;35691;445820
GAZR;D;211030;000000;35689;35769;34899;35360;409062
GAZR;D;211102;000000;35355;36298;35313;36281;285364
GAZR;D;211103;000000;36292;36310;35483;35581;275255
GAZR;D;211104;000000;35582;35709;35013;35668;258639
GAZR;D;211106;000000;35650;35792;35238;35392;168024
GAZR;D;211109;000000;35399;35969;35144;35502;234398
GAZR;D;211110;000000;35470;35678;34970;35278;193840
GAZR;D;211111;000000;35235;35424;34711;34868;233019
GAZR;D;211112;000000;34868;35130;34644;35022;257174
GAZR;D;211113;000000;35027;35144;33359;33608;648741
GAZR;D;211116;000000;33605;34392;33555;34282;273584
GAZR;D;211117;000000;34330;34529;33414;33900;359499
GAZR;D;211118;000000;33884;35487;33601;35250;403173
GAZR;D;211119;000000;35250;36170;34433;34800;589832
GAZR;D;211120;000000;34791;35299;33608;33981;518745
GAZR;D;211123;000000;33979;34107;31867;32085;878949
GAZR;D;211124;000000;32080;34355;31015;34350;708446
GAZR;D;211125;000000;34347;34971;33444;34020;518790
GAZR;D;211126;000000;34038;34455;33735;33949;257618
GAZR;D;211127;000000;33913;33913;32259;32719;457600
GAZR;D;211130;000000;32719;34655;32719;34060;461149
GAZR;D;211201;000000;34060;34359;32801;33568;460353
GAZR;D;211202;000000;33569;35166;33569;34593;390097
GAZR;D;211203;000000;34674;35383;34591;35154;394456
GAZR;D;211204;000000;35189;35423;34427;34625;246037
GAZR;D;211207;000000;34725;35018;33421;33976;404861
GAZR;D;211208;000000;34022;34687;33419;34616;370647
GAZR;D;211209;000000;34619;34931;33715;34090;346803
GAZR;D;211210;000000;34125;34474;33621;33707;288559
GAZR;D;211211;000000;33725;34418;33270;33963;142550
GAZR;D;211214;000000;33996;34145;31300;31444;191673
GAZR;D;211215;000000;31416;32670;29456;32550;194884
GAZR;D;211216;000000;32623;33230;32307;33115;197025
GAZR;D;211217;000000;33122;33998;33122;33560;382334
GAZR;D;211218;000000;33500;33722;33033;33450;273212
GAZR;D;211221;000000;33450;33450;32318;33262;389773
GAZR;D;211222;000000;33295;34692;33295;34673;343720
GAZR;D;211223;000000;34675;35635;34641;35239;447504
GAZR;D;211224;000000;35240;35508;34297;34619;417988
GAZR;D;211225;000000;34601;34726;34111;34576;210316
GAZR;D;211228;000000;34585;35078;34584;35063;163242
GAZR;D;211229;000000;35075;35333;34902;34989;178267
GAZR;D;211230;000000;34990;35090;34343;34658;212650
GAZR;D;211231;000000;34645;35078;34352;34881;206369
GAZR;D;220104;000000;34888;36018;34888;35990;200764
GAZR;D;220105;000000;36000;36429;35464;35847;270749
GAZR;D;220106;000000;35840;35938;33718;34110;360876
GAZR;D;220107;000000;34095;35386;33601;35220;313429
GAZR;D;220108;000000;35240;35450;35019;35329;67259
GAZR;D;220111;000000;35335;35665;34612;34950;282269
GAZR;D;220112;000000;34970;35172;34671;34931;209786
GAZR;D;220113;000000;34929;35415;34398;35281;265188
GAZR;D;220114;000000;35264;35264;33850;34277;450388
GAZR;D;220115;000000;34277;34588;32648;34061;489280
GAZR;D;220118;000000;34100;34397;32407;33283;415964
GAZR;D;220119;000000;33300;33420;30172;30654;688830
GAZR;D;220120;000000;30528;32496;28772;32271;812985
GAZR;D;220121;000000;32275;33100;31400;31466;582044
GAZR;D;220122;000000;31462;32588;30760;31600;463080
GAZR;D;220125;000000;31598;31807;28501;29768;878563
GAZR;D;220126;000000;29780;30850;29324;30700;517868
GAZR;D;220127;000000;30678;31150;29726;30310;477607
GAZR;D;220128;000000;30286;33333;29705;32850;705436
GAZR;D;220129;000000;32861;33826;32565;33326;461871
GAZR;D;220201;000000;33310;33970;33310;33806;252272
GAZR;D;220202;000000;33782;33996;32850;33414;285884
GAZR;D;220203;000000;33431;33699;32885;33513;247354
GAZR;D;220204;000000;33490;33490;32505;32650;266226
GAZR;D;220205;000000;32650;33708;32380;32825;360292
GAZR;D;220208;000000;32791;33027;31947;32400;237420
GAZR;D;220209;000000;32400;33542;32183;33488;340274
GAZR;D;220210;000000;33499;33900;33319;33826;284250
GAZR;D;220211;000000;33805;33835;33111;33155;282305
GAZR;D;220212;000000;33155;33156;31800;32099;443406
GAZR;D;220215;000000;32022;32762;30601;32480;520044
GAZR;D;220216;000000;32480;33835;32480;33615;395089
GAZR;D;220217;000000;33666;34265;33432;33800;334273
GAZR;D;220218;000000;33836;33870;32430;32585;381938
GAZR;D;220219;000000;32610;33149;30804;31109;445284
GAZR;D;220222;000000;31100;32044;24045;25692;1296091
GAZR;D;220223;000000;25495;28555;24721;28530;1064782
GAZR;D;220224;000000;28530;28554;25503;25657;322456
GAZR;D;220225;000000;25635;25635;10438;20431;540293
GAZR;D;220226;000000;20424;23989;19116;22999;386232
GAZR;D;220325;000000;26264;27694;19000;25969;20409
GAZR;D;220326;000000;26201;26987;23377;23439;24334
GAZR;D;220329;000000;23395;23912;22234;22306;26683
GAZR;D;220330;000000;22457;23599;21050;22300;50952
GAZR;D;220331;000000;22250;23241;21350;23005;28977
GAZR;D;220401;000000;23194;25851;22700;25400;231720
GAZR;D;220402;000000;25470;26883;25275;26200;146913
GAZR;D;220405;000000;26293;26976;24761;26400;110828
GAZR;D;220406;000000;26261;26700;24095;25270;156530
GAZR;D;220407;000000;25002;25673;24405;24900;88352
GAZR;D;220408;000000;24928;25579;24754;25500;75898
GAZR;D;220409;000000;25555;25573;24702;24985;57566
GAZR;D;220412;000000;25023;25067;23750;24127;68512
GAZR;D;220413;000000;24194;24399;23025;24399;107778
GAZR;D;220414;000000;24399;24700;23903;24100;76838
GAZR;D;220415;000000;24105;24201;22658;22699;101604
GAZR;D;220416;000000;22759;23294;22180;22940;109079
GAZR;D;220419;000000;23052;23244;22185;22250;95851
GAZR;D;220420;000000;22206;22784;21253;22707;161474
GAZR;D;220421;000000;22717;23543;22057;22400;215869
GAZR;D;220422;000000;22585;22624;21450;21493;146651
GAZR;D;220423;000000;21586;21994;21163;21306;109803
GAZR;D;220426;000000;21407;21504;20650;21162;113499
GAZR;D;220427;000000;21190;24990;21122;23198;236396
GAZR;D;220428;000000;23081;24290;22644;24250;259068
GAZR;D;220429;000000;24300;25407;24001;24237;347981
GAZR;D;220430;000000;24378;24993;24250;24650;155381
GAZR;D;220505;000000;24525;24897;23650;23821;127100
GAZR;D;220506;000000;23894;24321;23839;24300;97195
GAZR;D;220507;000000;24234;24670;19341;24396;105054
GAZR;D;220512;000000;24385;24709;24136;24562;82636
GAZR;D;220513;000000;24582;24584;23011;23350;120420
GAZR;D;220514;000000;23599;24048;23182;23923;107770
GAZR;D;220517;000000;23854;25025;23711;24770;144958
GAZR;D;220518;000000;24830;26339;24822;26253;300276
GAZR;D;220519;000000;26382;27268;26382;26801;248905
GAZR;D;220520;000000;27050;27250;26547;26987;125838
GAZR;D;220521;000000;27090;27188;26304;26659;103580
GAZR;D;220524;000000;26706;27605;26566;26698;122682
GAZR;D;220525;000000;26600;26978;25253;26861;296291
GAZR;D;220526;000000;26985;27479;26620;27429;204097
GAZR;D;220527;000000;27464;30080;24484;29820;715702
GAZR;D;220528;000000;29984;30840;29530;29688;241436
GAZR;D;220531;000000;29551;30392;29526;30253;108129
GAZR;D;220601;000000;30320;30422;29392;29575;84751
GAZR;D;220602;000000;29556;30136;29205;29989;95152
GAZR;D;220603;000000;29950;30080;29616;29766;65509
GAZR;D;220604;000000;29765;29878;29233;29828;75065
GAZR;D;220607;000000;29879;30069;29641;29740;61597
GAZR;D;220608;000000;29781;30050;29550;29903;90657
GAZR;D;220609;000000;30016;31098;29926;30923;212528
GAZR;D;220610;000000;30985;31235;30370;30721;190024
GAZR;D;220611;000000;30720;31162;30526;30975;82701
GAZR;D;220615;000000;30991;32339;30756;31892;165871
GAZR;D;220616;000000;28418;29035;28418;28710;36553
GAZR;D;220617;000000;28844;29075;28203;28233;54519
GAZR;D;220618;000000;28200;28755;27888;28312;45890
GAZR;D;220621;000000;28500;28988;27720;27775;57471
GAZR;D;220622;000000;27777;27884;26506;26599;106996
GAZR;D;220623;000000;26529;26720;26001;26105;98734
GAZR;D;220624;000000;26120;27033;25601;26818;117302
GAZR;D;220625;000000;26766;27266;26015;26167;98877
GAZR;D;220628;000000;26285;26489;25367;26187;54770
GAZR;D;220629;000000;26274;27100;25820;26434;118626
GAZR;D;220630;000000;26354;26689;25838;26299;90560
GAZR;D;220701;000000;26382;27819;20354;21069;632759
GAZR;D;220702;000000;20854;20854;19000;19700;224856
GAZR;D;220705;000000;19556;19962;18507;18999;215739
GAZR;D;220706;000000;18999;20347;18900;20101;185302
GAZR;D;220707;000000;20168;20934;19730;19873;175941
GAZR;D;220708;000000;19940;20300;19555;20199;120254
GAZR;D;220709;000000;20245;20518;20000;20099;74597
GAZR;D;220712;000000;20151;20272;19120;19175;105265
GAZR;D;220713;000000;19170;19615;18711;19481;119180
GAZR;D;220714;000000;19480;19700;18830;18879;93622
GAZR;D;220715;000000;18909;19107;18600;18710;89254
GAZR;D;220716;000000;18706;19185;18632;19019;56262
GAZR;D;220719;000000;19058;19241;18811;18950;47817
GAZR;D;220720;000000;18940;19333;18718;19325;61374
GAZR;D;220721;000000;19320;19867;19317;19605;112536
GAZR;D;220722;000000;19647;19816;19000;19232;86776
GAZR;D;220723;000000;19150;19549;19094;19430;48697
GAZR;D;220726;000000;19494;19700;19304;19450;70383
GAZR;D;220727;000000;19460;19694;19347;19618;51998
GAZR;D;220728;000000;19693;20025;19651;20010;90365
GAZR;D;220729;000000;20035;20142;19726;19834;69105
GAZR;D;220730;000000;19852;19922;19574;19716;48124
GAZR;D;220802;000000;19701;19701;19426;19460;37575
GAZR;D;220803;000000;19411;19411;18903;18960;49114
GAZR;D;220804;000000;18983;19109;18831;18934;48806
GAZR;D;220805;000000;18931;18931;18625;18705;47537
GAZR;D;220806;000000;18689;18749;17736;17858;170517
GAZR;D;220809;000000;17903;18344;17883;17988;119592
